round,win_rate
259,0.44787644787644787
260,0.4461538461538462
261,0.4482758620689655
262,0.45038167938931295
263,0.4524714828897338
264,0.45454545454545453
265,0.4528301886792453
266,0.4548872180451128
267,0.45692883895131087
268,0.458955223880597
269,0.46096654275092935
270,0.45925925925925926
271,0.4575645756457565
272,0.45588235294117646
273,0.4542124542124542
274,0.45255474452554745
275,0.4509090909090909
276,0.4528985507246377
277,0.4548736462093863
278,0.45323741007194246
279,0.45161290322580644
280,0.45
281,0.45195729537366547
282,0.45390070921985815
283,0.45229681978798586
284,0.4507042253521127
285,0.45263157894736844
286,0.45104895104895104
287,0.44947735191637633
288,0.4479166666666667
289,0.44982698961937717
290,0.4482758620689655
291,0.44673539518900346
292,0.4486301369863014
293,0.447098976109215
294,0.445578231292517
295,0.4440677966101695
296,0.44594594594594594
297,0.4444444444444444
298,0.4429530201342282
299,0.4414715719063545
300,0.44
301,0.4418604651162791
302,0.44039735099337746
303,0.44224422442244227
304,0.4407894736842105
305,0.4426229508196721
306,0.4411764705882353
307,0.43973941368078173
308,0.44155844155844154
309,0.4401294498381877
310,0.44193548387096776
311,0.4405144694533762
312,0.4391025641025641
313,0.43769968051118213
314,0.43630573248407645
315,0.4380952380952381
316,0.43670886075949367
317,0.4353312302839117
318,0.4339622641509434
319,0.43260188087774293
320,0.43125
321,0.42990654205607476
322,0.42857142857142855
323,0.42724458204334365
324,0.42901234567901236
325,0.4307692307692308
326,0.4294478527607362
327,0.42813455657492355
328,0.4298780487804878
329,0.4316109422492401
330,0.43333333333333335
331,0.4350453172205438
332,0.4367469879518072
333,0.43543543543543545
334,0.4341317365269461
335,0.43283582089552236
336,0.43452380952380953
337,0.4362017804154303
338,0.4349112426035503
339,0.4336283185840708
340,0.4323529411764706
341,0.4310850439882698
342,0.4327485380116959
343,0.4314868804664723
344,0.4331395348837209
345,0.4318840579710145
346,0.43352601156069365
347,0.4322766570605187
348,0.43103448275862066
349,0.4297994269340974
350,0.42857142857142855
351,0.4301994301994302
352,0.4289772727272727
353,0.43059490084985835
354,0.4322033898305085
355,0.4309859154929577
356,0.4297752808988764
357,0.43137254901960786
358,0.4329608938547486
359,0.43454038997214484
360,0.43333333333333335
361,0.43490304709141275
362,0.43646408839779005
363,0.43526170798898073
364,0.4368131868131868
365,0.43561643835616437
366,0.4371584699453552
367,0.4359673024523161
368,0.43478260869565216
369,0.4363143631436314
370,0.43513513513513513
371,0.4339622641509434
372,0.43548387096774194
373,0.4343163538873995
374,0.43315508021390375
375,0.432
376,0.4308510638297872
377,0.4323607427055703
378,0.4312169312169312
379,0.43007915567282323
380,0.42894736842105263
381,0.4304461942257218
382,0.4293193717277487
383,0.4281984334203655
384,0.4270833333333333
385,0.42597402597402595
386,0.42487046632124353
387,0.4263565891472868
388,0.42783505154639173
389,0.4267352185089974
390,0.4282051282051282
391,0.42710997442455245
392,0.42857142857142855
393,0.4300254452926209
394,0.43147208121827413
395,0.43291139240506327
396,0.43434343434343436
397,0.4332493702770781
398,0.43467336683417085
399,0.43358395989974935
400,0.4325
401,0.4314214463840399
402,0.43283582089552236
403,0.4317617866004963
404,0.4306930693069307
405,0.42962962962962964
406,0.43103448275862066
407,0.43243243243243246
408,0.43137254901960786
409,0.43031784841075793
410,0.4292682926829268
411,0.4282238442822384
412,0.42718446601941745
413,0.42857142857142855
414,0.42995169082125606
415,0.42891566265060244
416,0.42788461538461536
417,0.42685851318944845
418,0.42822966507177035
419,0.42720763723150357
420,0.42857142857142855
421,0.42755344418052255
422,0.4265402843601896
423,0.42789598108747046
424,0.4268867924528302
425,0.4258823529411765
426,0.42488262910798125
427,0.4238875878220141
428,0.4252336448598131
429,0.42424242424242425
430,0.4232558139534884
431,0.4222737819025522
432,0.4212962962962963
433,0.42032332563510394
434,0.41935483870967744
435,0.41839080459770117
436,0.41743119266055045
437,0.41876430205949655
438,0.4178082191780822
439,0.4168564920273349
440,0.4159090909090909
441,0.41496598639455784
442,0.41402714932126694
443,0.41309255079006774
444,0.41216216216216217
445,0.4134831460674157
446,0.4125560538116592
447,0.41387024608501116
448,0.41517857142857145
449,0.4142538975501114
450,0.41333333333333333
451,0.4124168514412417
452,0.41150442477876104
453,0.41280353200883
454,0.41409691629955947
455,0.4153846153846154
456,0.4166666666666667
457,0.4179431072210066
458,0.4170305676855895
459,0.41612200435729846
460,0.41739130434782606
461,0.4164859002169197
462,0.4155844155844156
463,0.4146868250539957
464,0.41379310344827586
465,0.4129032258064516
466,0.41201716738197425
467,0.41113490364025695
468,0.41025641025641024
469,0.4115138592750533
470,0.4106382978723404
471,0.40976645435244163
472,0.4088983050847458
473,0.4080338266384778
474,0.4092827004219409
475,0.40842105263157896
476,0.4096638655462185
477,0.4109014675052411
478,0.4100418410041841
479,0.4091858037578288
480,0.41041666666666665
481,0.41164241164241167
482,0.4107883817427386
483,0.40993788819875776
484,0.4090909090909091
485,0.41030927835051545
486,0.4094650205761317
487,0.4086242299794661
488,0.4077868852459016
489,0.4069529652351738
490,0.40816326530612246
491,0.4093686354378819
492,0.40853658536585363
493,0.40973630831643004
494,0.4109311740890688
495,0.4101010101010101
496,0.4092741935483871
497,0.4084507042253521
498,0.40763052208835343
499,0.40681362725450904
500,0.406
501,0.405189620758483
502,0.4043824701195219
503,0.40556660039761433
504,0.40674603174603174
505,0.40594059405940597
506,0.4051383399209486
507,0.40433925049309666
508,0.4035433070866142
509,0.40471512770137524
510,0.403921568627451
511,0.4050880626223092
512,0.404296875
513,0.40350877192982454
514,0.4046692607003891
515,0.40388349514563104
516,0.4050387596899225
517,0.40425531914893614
518,0.40540540540540543
519,0.4046242774566474
520,0.40384615384615385
521,0.4049904030710173
522,0.4061302681992337
523,0.4072657743785851
524,0.4083969465648855
525,0.4095238095238095
526,0.40874524714828897
527,0.4079696394686907
528,0.4090909090909091
529,0.4102079395085066
530,0.41132075471698115
531,0.4105461393596987
532,0.4116541353383459
533,0.41275797373358347
534,0.41198501872659177
535,0.4130841121495327
536,0.4141791044776119
537,0.4134078212290503
538,0.4144981412639405
539,0.4155844155844156
540,0.4148148148148148
541,0.41404805914972276
542,0.4132841328413284
543,0.4125230202578269
544,0.41360294117647056
545,0.41467889908256883
546,0.4157509157509158
547,0.4149908592321755
548,0.4142335766423358
549,0.4134790528233151
550,0.4127272727272727
551,0.41197822141560797
552,0.41304347826086957
553,0.4141048824593128
554,0.4151624548736462
555,0.41621621621621624
556,0.4154676258992806
557,0.414721723518851
558,0.41397849462365593
559,0.41323792486583183
560,0.4142857142857143
561,0.41532976827094475
562,0.41459074733096085
563,0.41563055062166965
564,0.4148936170212766
565,0.415929203539823
566,0.4169611307420495
567,0.41622574955908287
568,0.4154929577464789
569,0.4165202108963093
570,0.41754385964912283
571,0.4168126094570928
572,0.4178321678321678
573,0.418848167539267
574,0.4181184668989547
575,0.41739130434782606
576,0.4166666666666667
577,0.41594454072790293
578,0.41695501730103807
579,0.41796200345423146
580,0.4189655172413793
581,0.4199655765920826
582,0.41924398625429554
583,0.4202401372212693
584,0.4212328767123288
585,0.4205128205128205
586,0.4197952218430034
587,0.4190800681431005
588,0.41836734693877553
589,0.41935483870967744
590,0.42033898305084744
591,0.4196277495769882
592,0.4206081081081081
593,0.41989881956155145
594,0.41919191919191917
595,0.4184873949579832
596,0.41778523489932884
597,0.41708542713567837
598,0.4180602006688963
599,0.41736227045075125
600,0.41833333333333333
601,0.4176372712146423
602,0.4169435215946844
603,0.41625207296849087
604,0.4155629139072848
605,0.41652892561983473
606,0.4158415841584158
607,0.41515650741350907
608,0.4161184210526316
609,0.41707717569786534
610,0.4180327868852459
611,0.41898527004909986
612,0.4199346405228758
613,0.42088091353996737
614,0.4201954397394137
615,0.4195121951219512
616,0.41883116883116883
617,0.4181523500810373
618,0.4174757281553398
619,0.4184168012924071
620,0.41774193548387095
621,0.41867954911433175
622,0.4180064308681672
623,0.4173354735152488
624,0.4182692307692308
625,0.4176
626,0.4185303514376997
627,0.4194577352472089
628,0.42038216560509556
629,0.42130365659777425
630,0.4222222222222222
631,0.4231378763866878
632,0.4240506329113924
633,0.42338072669826227
634,0.4242902208201893
635,0.42362204724409447
636,0.4229559748427673
637,0.423861852433281
638,0.4231974921630094
639,0.4241001564945227
640,0.425
641,0.4243369734789392
642,0.4236760124610592
643,0.4230171073094868
644,0.42391304347826086
645,0.4232558139534884
646,0.4241486068111455
647,0.4250386398763524
648,0.4243827160493827
649,0.4252696456086287
650,0.4246153846153846
651,0.423963133640553
652,0.4233128834355828
653,0.4226646248085758
654,0.4235474006116208
655,0.42290076335877863
656,0.42378048780487804
657,0.4246575342465753
658,0.42401215805471126
659,0.424886191198786
660,0.4257575757575758
661,0.4266263237518911
662,0.4259818731117825
663,0.42684766214177977
664,0.42620481927710846
665,0.4270676691729323
666,0.4264264264264264
667,0.4272863568215892
668,0.42664670658682635
669,0.4260089686098655
670,0.4253731343283582
671,0.4247391952309985
672,0.42410714285714285
673,0.4234769687964339
674,0.42433234421364985
675,0.4237037037037037
676,0.4245562130177515
677,0.4239290989660266
678,0.42330383480825956
679,0.42415316642120765
680,0.4235294117647059
681,0.4243759177679883
682,0.4237536656891496
683,0.42313323572474376
684,0.4239766081871345
685,0.4233576642335766
686,0.4227405247813411
687,0.42212518195050946
688,0.42296511627906974
689,0.4223512336719884
690,0.4217391304347826
691,0.4211287988422576
692,0.42052023121387283
693,0.4199134199134199
694,0.4207492795389049
695,0.4201438848920863
696,0.4209770114942529
697,0.42037302725968434
698,0.4197707736389685
699,0.41917024320457796
700,0.4185714285714286
701,0.4194008559201141
702,0.4188034188034188
703,0.41963015647226176
704,0.4190340909090909
705,0.41843971631205673
706,0.4192634560906516
707,0.4186704384724187
708,0.4180790960451977
709,0.41748942172073344
710,0.4169014084507042
711,0.41631504922644164
712,0.4157303370786517
713,0.41514726507713884
714,0.41596638655462187
715,0.4167832167832168
716,0.41620111731843573
717,0.41562064156206413
718,0.41643454038997213
719,0.4172461752433936
720,0.41805555555555557
721,0.4188626907073509
722,0.4196675900277008
723,0.42047026279391425
724,0.4198895027624309
725,0.4206896551724138
726,0.4201101928374656
727,0.4195323246217332
728,0.42032967032967034
729,0.42112482853223593
730,0.42054794520547945
731,0.41997264021887826
732,0.41939890710382516
733,0.41882673942701226
734,0.41825613079019075
735,0.41768707482993195
736,0.41847826086956524
737,0.41926729986431477
738,0.4186991869918699
739,0.4181326116373478
740,0.4175675675675676
741,0.41700404858299595
742,0.4164420485175202
743,0.41722745625841184
744,0.41801075268817206
745,0.4174496644295302
746,0.4168900804289544
747,0.41633199464524767
748,0.41711229946524064
749,0.4165554072096128
750,0.41733333333333333
751,0.4167776298268975
752,0.4175531914893617
753,0.4169986719787517
754,0.4177718832891247
755,0.41721854304635764
756,0.41798941798941797
757,0.4187582562747688
758,0.41952506596306066
759,0.4189723320158103
760,0.41842105263157897
761,0.4191852825229961
762,0.4199475065616798
763,0.42070773263433814
764,0.4201570680628272
765,0.4196078431372549
766,0.41906005221932113
767,0.41851368970013036
768,0.41796875
769,0.4174252275682705
770,0.41688311688311686
771,0.4176394293125811
772,0.4170984455958549
773,0.4165588615782665
774,0.417312661498708
775,0.4167741935483871
776,0.4162371134020619
777,0.4157014157014157
778,0.41516709511568123
779,0.4159178433889602
780,0.4153846153846154
781,0.41613316261203587
782,0.4156010230179028
783,0.41507024265644954
784,0.4145408163265306
785,0.4140127388535032
786,0.41475826972010177
787,0.4155019059720457
788,0.41624365482233505
789,0.4157160963244613
790,0.4151898734177215
791,0.41466498103666244
792,0.41414141414141414
793,0.4136191677175284
794,0.41309823677581864
795,0.4138364779874214
796,0.41457286432160806
797,0.41405269761606023
798,0.41353383458646614
799,0.4142678347934919
800,0.415
801,0.4157303370786517
802,0.4164588528678304
803,0.41718555417185554
804,0.4166666666666667
805,0.4161490683229814
806,0.41563275434243174
807,0.4163568773234201
808,0.4158415841584158
809,0.41656365883807167
810,0.4160493827160494
811,0.4155363748458693
812,0.41502463054187194
813,0.4157441574415744
814,0.4152334152334152
815,0.4147239263803681
816,0.41421568627450983
817,0.4149326805385557
818,0.41442542787286063
819,0.4139194139194139
820,0.4146341463414634
821,0.41412911084043846
822,0.41362530413625304
823,0.4131227217496962
824,0.41262135922330095
825,0.4121212121212121
826,0.4128329297820823
827,0.41233373639661425
828,0.41304347826086957
829,0.41254523522316044
830,0.41204819277108434
831,0.41155234657039713
832,0.4110576923076923
833,0.4105642256902761
834,0.41127098321342925
835,0.4119760479041916
836,0.41148325358851673
837,0.4121863799283154
838,0.4128878281622912
839,0.4123957091775924
840,0.4119047619047619
841,0.4126040428061831
842,0.41330166270783847
843,0.4139976275207592
844,0.41350710900473936
845,0.41301775147928993
846,0.41252955082742315
847,0.41204250295159384
848,0.41273584905660377
849,0.4134275618374558
850,0.41294117647058826
851,0.41245593419506466
852,0.4119718309859155
853,0.4114888628370457
854,0.41217798594847777
855,0.41169590643274856
856,0.411214953271028
857,0.41073512252042005
858,0.4114219114219114
859,0.4109429569266589
860,0.4104651162790698
861,0.4099883855981417
862,0.4095127610208817
863,0.40903823870220163
864,0.4085648148148148
865,0.40809248554913297
866,0.40877598152424943
867,0.4083044982698962
868,0.4078341013824885
869,0.40736478711162255
870,0.4068965517241379
871,0.40642939150401836
872,0.40711009174311924
873,0.4066437571592211
874,0.4061784897025172
875,0.40685714285714286
876,0.4075342465753425
877,0.4070695553021665
878,0.40660592255125283
879,0.4061433447098976
880,0.4056818181818182
881,0.40635641316685583
882,0.40589569160997735
883,0.40656851642129105
884,0.4061085972850679
885,0.4056497175141243
886,0.4051918735891648
887,0.4047350620067644
888,0.40540540540540543
889,0.40607424071991
890,0.40561797752808987
891,0.4062850729517396
892,0.4069506726457399
893,0.4076147816349384
894,0.4082774049217002
895,0.40893854748603353
896,0.40848214285714285
897,0.4080267558528428
898,0.40757238307349664
899,0.4082313681868743
900,0.4088888888888889
901,0.40843507214206437
902,0.4090909090909091
903,0.40863787375415284
904,0.4092920353982301
905,0.4088397790055249
906,0.4083885209713024
907,0.4079382579933848
908,0.40748898678414097
909,0.40704070407040704
910,0.4076923076923077
911,0.4083424807903403
912,0.40789473684210525
913,0.40744797371303393
914,0.40700218818380746
915,0.40765027322404374
916,0.40829694323144106
917,0.4089422028353326
918,0.4084967320261438
919,0.4091403699673558
920,0.40869565217391307
921,0.40933767643865365
922,0.4088937093275488
923,0.4084507042253521
924,0.408008658008658
925,0.40756756756756757
926,0.40712742980561556
927,0.4077669902912621
928,0.4073275862068966
929,0.40796555435952636
930,0.40860215053763443
931,0.40816326530612246
932,0.40772532188841204
933,0.40728831725616294
934,0.4079229122055675
935,0.40855614973262033
936,0.4081196581196581
937,0.40768409818569906
938,0.40831556503198296
939,0.40894568690095845
940,0.4095744680851064
941,0.40913921360255046
942,0.40870488322717624
943,0.40827147401908803
944,0.4078389830508475
945,0.4074074074074074
946,0.4069767441860465
947,0.40760295670538543
948,0.40717299578059074
949,0.4067439409905163
950,0.4063157894736842
951,0.4069400630914827
952,0.40756302521008403
953,0.40818467995802726
954,0.4077568134171908
955,0.4073298429319372
956,0.40690376569037656
957,0.406478578892372
958,0.40605427974947805
959,0.40667361835245047
960,0.40729166666666666
961,0.4068678459937565
962,0.40644490644490644
963,0.40602284527518173
964,0.40560165975103735
965,0.40518134715025905
966,0.4057971014492754
967,0.40537745604963804
968,0.4059917355371901
969,0.4055727554179567
970,0.40515463917525774
971,0.4047373841400618
972,0.404320987654321
973,0.4039054470709147
974,0.40349075975359344
975,0.40307692307692305
976,0.4026639344262295
977,0.4032753326509724
978,0.40388548057259716
979,0.4034729315628192
980,0.4030612244897959
981,0.4036697247706422
982,0.40325865580448067
983,0.40386571719226855
984,0.4034552845528455
985,0.4030456852791878
986,0.40365111561866124
987,0.403242147922999
988,0.40384615384615385
989,0.4034378159757331
990,0.403030303030303
991,0.4036326942482341
992,0.40423387096774194
993,0.40483383685800606
994,0.40543259557344064
995,0.40603015075376886
996,0.40562248995983935
997,0.40521564694082246
998,0.40480961923847697
999,0.4044044044044044
1000,0.404
1001,0.4045954045954046
1002,0.4041916167664671
1003,0.4037886340977069
1004,0.4033864541832669
1005,0.40298507462686567
1006,0.4025844930417495
1007,0.4031777557100298
1008,0.4027777777777778
1009,0.40237859266600595
1010,0.402970297029703
1011,0.4035608308605341
1012,0.4041501976284585
1013,0.40473840078973344
1014,0.40532544378698226
1015,0.4059113300492611
1016,0.406496062992126
1017,0.4060963618485742
1018,0.4056974459724951
1019,0.4052993130520118
1020,0.40490196078431373
1021,0.40450538687561216
1022,0.4050880626223092
1023,0.4056695992179863
1024,0.40625
1025,0.4058536585365854
1026,0.40545808966861596
1027,0.4050632911392405
1028,0.4056420233463035
1029,0.4062196307094266
1030,0.4058252427184466
1031,0.4064015518913676
1032,0.4069767441860465
1033,0.40658276863504356
1034,0.4071566731141199
1035,0.4067632850241546
1036,0.4063706563706564
1037,0.4059787849566056
1038,0.4055876685934489
1039,0.4061597690086622
1040,0.40576923076923077
1041,0.4053794428434198
1042,0.4059500959692898
1043,0.4055608820709492
1044,0.4061302681992337
1045,0.40574162679425835
1046,0.40535372848948376
1047,0.4059216809933142
1048,0.40553435114503816
1049,0.4051477597712107
1050,0.40476190476190477
1051,0.4043767840152236
1052,0.40399239543726234
1053,0.4045584045584046
1054,0.40512333965844405
1055,0.404739336492891
1056,0.4053030303030303
1057,0.40586565752128667
1058,0.4054820415879017
1059,0.4060434372049103
1060,0.4066037735849057
1061,0.4071630537229029
1062,0.4077212806026365
1063,0.40733772342427094
1064,0.4069548872180451
1065,0.40751173708920185
1066,0.4071294559099437
1067,0.40674789128397376
1068,0.40730337078651685
1069,0.4078578110383536
1070,0.4074766355140187
1071,0.4080298786181139
1072,0.4076492537313433
1073,0.4082013047530289
1074,0.40875232774674114
1075,0.40930232558139534
1076,0.40985130111524165
1077,0.40947075208913647
1078,0.4100185528756957
1079,0.41056533827618164
1080,0.4111111111111111
1081,0.4107308048103608
1082,0.41035120147874304
1083,0.4099722991689751
1084,0.4095940959409594
1085,0.40921658986175113
1086,0.4088397790055249
1087,0.4093836246550138
1088,0.4099264705882353
1089,0.40955004591368227
1090,0.4091743119266055
1091,0.40879926672777267
1092,0.4084249084249084
1093,0.4089661482159195
1094,0.40950639853747717
1095,0.4100456621004566
1096,0.4096715328467153
1097,0.41020966271649956
1098,0.4107468123861566
1099,0.41128298453139217
1100,0.4118181818181818
1101,0.4114441416893733
1102,0.41197822141560797
1103,0.4125113327289211
1104,0.41304347826086957
1105,0.41266968325791853
1106,0.4132007233273056
1107,0.4128274616079494
1108,0.41335740072202165
1109,0.4138863841298467
1110,0.4135135135135135
1111,0.41314131413141314
1112,0.41276978417266186
1113,0.4132973944294699
1114,0.4138240574506284
1115,0.4134529147982063
1116,0.41397849462365593
1117,0.41360787824529993
1118,0.41323792486583183
1119,0.4137622877569258
1120,0.4133928571428571
1121,0.41391614629794826
1122,0.4144385026737968
1123,0.41406945681211044
1124,0.41459074733096085
1125,0.4142222222222222
1126,0.413854351687389
1127,0.4143744454303461
1128,0.41400709219858156
1129,0.4136403897254207
1130,0.41415929203539825
1131,0.4146772767462423
1132,0.41431095406360424
1133,0.4148278905560459
1134,0.41534391534391535
1135,0.41585903083700443
1136,0.4163732394366197
1137,0.4160070360598065
1138,0.4165202108963093
1139,0.4170324846356453
1140,0.41754385964912283
1141,0.4180543382997371
1142,0.4185639229422067
1143,0.41819772528433946
1144,0.4187062937062937
1145,0.4192139737991266
1146,0.418848167539267
1147,0.4184829991281604
1148,0.4189895470383275
1149,0.4186248912097476
1150,0.4191304347826087
1151,0.41876629018245004
1152,0.4184027777777778
1153,0.4189071986123157
1154,0.41854419410745236
1155,0.41818181818181815
1156,0.41782006920415227
1157,0.41745894554883317
1158,0.41796200345423146
1159,0.4176013805004314
1160,0.41724137931034483
1161,0.4177433247200689
1162,0.41824440619621345
1163,0.4178847807394669
1164,0.4175257731958763
1165,0.41802575107296136
1166,0.41852487135506006
1167,0.4181662382176521
1168,0.4178082191780822
1169,0.4174508126603935
1170,0.41794871794871796
1171,0.4175918018787361
1172,0.41723549488054607
1173,0.4177323103154305
1174,0.41737649063032367
1175,0.4178723404255319
1176,0.41836734693877553
1177,0.4180118946474087
1178,0.41765704584040747
1179,0.4181509754028838
1180,0.4186440677966102
1181,0.4182895850973751
1182,0.41878172588832485
1183,0.4184277261200338
1184,0.41807432432432434
1185,0.4177215189873418
1186,0.418212478920742
1187,0.41786015164279694
1188,0.4175084175084175
1189,0.41715727502102606
1190,0.4176470588235294
1191,0.417296389588581
1192,0.41694630872483224
1193,0.4165968147527242
1194,0.41708542713567837
1195,0.4175732217573222
1196,0.41722408026755853
1197,0.4177109440267335
1198,0.41736227045075125
1199,0.4170141784820684
1200,0.4166666666666667
1201,0.4163197335553705
1202,0.4168053244592346
1203,0.4172901080631754
1204,0.4169435215946844
1205,0.416597510373444
1206,0.41625207296849087
1207,0.415907207953604
1208,0.4163907284768212
1209,0.4160463192721257
1210,0.41570247933884297
1211,0.4161849710982659
1212,0.4158415841584158
1213,0.4154987633965375
1214,0.4159802306425041
1215,0.4156378600823045
1216,0.4152960526315789
1217,0.4149548069022186
1218,0.41461412151067323
1219,0.4142739950779327
1220,0.4139344262295082
1221,0.4144144144144144
1222,0.41407528641571195
1223,0.41373671300081766
1224,0.4133986928104575
1225,0.41306122448979593
1226,0.41272430668841764
1227,0.4132029339853301
1228,0.41368078175895767
1229,0.4141578519121237
1230,0.4146341463414634
1231,0.41429731925264013
1232,0.413961038961039
1233,0.4144363341443633
1234,0.4141004862236629
1235,0.4137651821862348
1236,0.4134304207119741
1237,0.4130962004850445
1238,0.41276252019386106
1239,0.4124293785310734
1240,0.4120967741935484
1241,0.4117647058823529
1242,0.41223832528180354
1243,0.41190667739340303
1244,0.4115755627009646
1245,0.41124497991967873
1246,0.41091492776886035
1247,0.41058540497193263
1248,0.41025641025641024
1249,0.4099279423538831
1250,0.4104
1251,0.41007194244604317
1252,0.41054313099041534
1253,0.41021548284118114
1254,0.4098883572567783
1255,0.4095617529880478
1256,0.40923566878980894
1257,0.4089101034208433
1258,0.40858505564387915
1259,0.409054805401112
1260,0.4087301587301587
1261,0.408406026962728
1262,0.4080824088748019
1263,0.4085510688836104
1264,0.40822784810126583
1265,0.4079051383399209
1266,0.40837282780410744
1267,0.4080505130228887
